customer_id,flight_id,checkin_wait_min,baggage_wait_min,inflight_service_rating,issue_checkin,issue_baggage,issue_inflight,nps_score,total_issues
1942,18853,2,0,5,0,1,0,7,1
1943,12852,5,22,5,1,0,0,6,1
1944,10987,15,8,2,1,0,0,0,1
1945,17622,5,1,3,0,0,0,4,0
1946,17327,3,3,3,0,0,0,4,0
1947,19738,6,7,4,0,0,0,5,0
1948,18841,10,2,5,0,0,0,3,0
1949,19160,4,3,5,0,1,0,1,1
1950,11100,22,9,3,0,1,0,4,1
1951,16652,2,21,5,0,0,0,9,0
1952,18632,5,6,3,0,1,0,9,1
1953,17421,11,15,3,0,0,0,6,0
1954,15016,9,25,3,1,0,0,10,1
1955,10769,15,2,1,0,1,0,4,1
1956,11343,45,19,1,1,0,0,7,1
1957,14358,4,16,1,0,1,0,3,1
1958,19769,0,5,1,1,0,0,9,1
1959,16780,0,54,2,0,1,0,3,1
1960,16602,10,3,4,0,0,0,0,0
1961,12349,16,3,4,0,0,1,5,1
1962,15699,1,17,3,0,0,1,10,1
1963,11241,1,6,5,0,0,0,2,0
1964,11125,0,4,1,0,0,1,5,1
1965,19382,13,2,4,0,0,0,5,0
1966,16764,2,17,4,0,1,0,9,1
1967,15101,4,18,1,0,1,0,6,1
1968,17843,5,10,2,0,1,0,8,1
1969,10072,14,37,2,0,1,1,6,2
1970,15472,8,4,4,1,1,0,7,2
1971,15189,7,2,2,0,0,0,1,0
1972,12472,1,13,1,0,1,0,6,1
1973,10707,5,17,4,1,1,0,9,2
1974,11804,10,3,1,0,0,0,8,0
1975,16704,28,0,2,0,0,0,10,0
1976,13713,1,19,1,0,0,0,9,0
1977,15051,0,45,2,0,1,0,6,1
1978,12475,0,12,2,0,0,0,8,0
1979,13610,3,3,1,0,1,0,9,1
1980,14255,13,68,2,0,0,0,5,0
1981,17397,0,26,3,0,0,0,1,0
1982,11735,4,8,1,0,1,1,6,2
1983,19777,3,20,3,1,0,0,3,1
1984,18258,0,20,1,0,0,0,5,0
1985,17979,4,32,2,1,0,0,10,1
1986,12428,2,22,2,0,1,0,9,1
1987,17426,3,12,4,0,0,0,7,0
1988,18533,9,11,4,0,0,0,6,0
1989,15249,5,7,3,0,0,1,5,1
1990,15291,1,11,2,0,0,1,7,1
1991,12817,26,19,4,0,0,0,7,0
1992,19424,8,41,2,0,1,1,9,2
1993,13874,11,7,1,0,0,1,10,1
1994,19686,0,10,4,0,1,0,5,1
1995,14211,0,7,3,0,0,0,4,0
1996,10661,0,13,4,0,0,0,6,0
1997,13374,1,11,2,0,1,0,6,1
1998,19208,4,0,5,0,0,0,0,0
1999,10207,21,9,5,0,0,0,9,0
2000,12665,4,1,2,0,1,0,10,1
2001,12493,2,0,1,0,0,1,10,1
2002,16813,6,18,4,0,1,0,9,1
2003,10632,0,3,5,1,0,0,10,1
2004,13083,7,4,1,0,0,0,10,0
2005,13719,6,0,2,0,1,0,8,1
2006,17123,12,2,1,1,0,0,3,1
2007,11679,34,17,2,1,0,0,3,1
2008,10236,2,8,4,1,0,0,1,1
2009,17446,5,25,1,0,0,0,6,0
2010,14443,19,6,4,0,0,0,9,0
2011,16770,12,3,1,0,0,0,7,0
2012,19732,5,5,2,1,0,0,6,1
2013,16099,23,14,2,0,0,0,2,0
2014,18555,0,9,1,0,0,1,1,1
2015,12368,21,28,2,1,0,0,6,1
2016,10285,0,11,3,0,0,0,2,0
2017,10148,6,8,3,0,0,0,2,0
2018,14037,17,18,4,0,1,0,6,1
2019,16549,2,35,3,0,0,0,7,0
2020,17121,5,5,3,0,0,0,4,0
2021,19958,3,3,5,0,0,0,8,0
2022,14895,24,11,5,1,0,0,6,1
2023,15280,13,8,5,0,0,0,2,0
2024,11012,9,54,5,0,1,0,8,1
2025,19715,7,7,2,1,0,1,6,2
2026,12785,13,0,4,0,0,1,1,1
2027,13725,3,45,4,0,0,0,10,0
2028,14576,4,22,3,0,0,0,7,0
2029,15782,10,2,4,0,0,0,7,0
2030,16257,3,28,3,0,0,0,9,0
2031,19793,0,4,4,0,1,0,10,1
2032,12408,0,5,1,1,0,0,4,1
2033,10340,0,28,1,0,0,0,9,0
2034,12817,16,9,4,0,0,0,9,0
2035,12496,5,1,2,0,0,1,1,1
2036,15962,9,5,3,0,0,1,8,1
2037,15299,3,15,4,0,1,0,1,1
2038,19917,2,2,3,0,0,0,7,0
2039,17574,3,10,5,1,0,0,8,1
2040,11689,12,14,4,0,0,0,6,0
2041,13267,7,5,2,0,0,1,10,1
2042,14406,22,14,5,0,0,1,9,1
2043,18453,9,25,4,0,1,0,10,1
2044,11442,6,7,1,0,0,0,5,0
2045,18597,7,5,4,1,0,0,0,1
2046,14437,22,3,1,0,0,0,9,0
2047,15435,12,11,1,0,0,1,4,1
2048,18435,0,25,4,1,0,0,7,1
2049,14107,6,4,4,0,0,0,9,0
2050,10560,9,6,1,1,0,0,4,1
2051,18785,11,6,3,0,0,0,5,0
2052,15548,1,9,5,0,0,0,6,0
2053,11826,16,3,2,0,0,0,5,0
2054,17629,24,20,4,0,0,0,7,0
2055,18325,2,4,5,0,0,0,0,0
2056,13138,17,14,5,0,0,0,4,0
2057,17693,0,8,3,0,0,0,9,0
2058,18264,0,10,5,0,1,1,6,2
2059,17842,1,2,4,1,0,0,8,1
2060,16721,0,15,5,0,0,0,4,0
2061,17002,14,2,4,0,0,0,8,0
2062,14225,0,1,4,0,0,0,10,0
2063,12978,2,9,1,0,0,0,7,0
2064,17373,0,14,3,0,0,0,8,0
2065,15907,2,0,2,0,0,1,2,1
2066,16097,0,0,1,1,0,0,6,1
2067,15656,8,19,2,0,0,0,9,0
2068,18984,1,19,4,0,0,0,9,0
2069,14259,15,3,1,1,0,0,7,1
2070,18286,13,11,5,1,0,1,10,2
2071,15901,0,7,5,0,0,0,3,0
2072,19325,18,12,2,0,1,0,8,1
2073,14917,0,23,4,0,0,0,5,0
2074,18429,2,0,2,0,0,0,8,0
2075,12530,0,18,3,1,1,0,2,2
2076,11960,3,8,5,0,0,0,10,0
2077,17045,5,9,1,0,0,0,9,0
2078,11048,12,12,1,0,1,0,4,1
2079,15772,3,30,1,0,0,0,8,0
2080,12529,9,0,5,0,0,0,9,0
2081,12964,1,0,4,0,1,0,4,1
2082,17137,11,2,5,0,0,0,2,0
2083,10963,2,51,5,0,0,0,6,0
2084,10536,1,15,1,0,0,0,3,0
2085,17340,1,11,5,0,0,0,7,0
2086,17179,1,0,1,0,0,0,6,0
2087,17967,5,25,4,0,0,0,7,0
2088,18734,14,20,3,1,1,0,7,2
2089,10845,0,13,1,0,0,0,10,0
2090,15777,9,4,2,0,1,0,9,1
2091,13036,8,0,3,0,1,0,8,1
2092,15947,16,10,4,0,1,0,6,1
2093,12494,2,15,3,0,0,0,0,0
2094,12719,4,1,1,0,0,0,2,0
2095,11884,20,12,4,0,0,0,8,0
2096,14349,8,4,2,0,0,0,6,0
2097,15179,3,17,1,0,0,1,5,1
2098,16610,1,9,1,0,1,0,10,1
2099,16430,2,1,4,0,0,0,7,0
2100,17154,6,8,4,0,0,0,10,0
2101,16488,10,6,3,0,0,1,10,1
2102,14737,1,2,2,0,1,0,2,1
2103,16525,7,22,3,0,1,0,10,1
2104,13850,6,0,3,0,0,0,1,0
2105,10689,5,4,1,0,0,0,10,0
2106,15175,9,0,4,1,1,1,6,3
2107,18648,14,1,1,0,0,1,9,1
2108,15078,3,4,2,0,0,0,8,0
2109,15448,17,0,3,0,0,0,7,0
2110,11179,1,10,2,0,0,0,8,0
2111,19074,1,1,4,0,0,0,10,0
2112,16406,2,14,4,1,0,0,10,1
2113,18591,1,0,5,0,0,0,8,0
2114,16907,2,0,2,0,0,0,8,0
2115,18800,0,4,1,0,0,0,5,0
2116,11638,13,27,2,0,0,0,9,0
2117,15671,1,12,3,1,1,0,8,2
2118,16928,11,17,4,0,1,0,9,1
2119,11382,0,1,4,1,0,1,8,2
2120,11403,23,21,2,0,1,0,5,1
2121,19011,9,0,2,0,0,0,4,0
2122,13292,0,2,2,0,0,1,1,1
2123,19011,11,11,3,0,0,0,7,0
2124,10419,5,5,3,1,0,0,5,1
2125,14517,12,49,1,0,0,1,8,1
2126,13302,5,0,2,0,0,0,1,0
2127,17857,8,78,1,0,0,1,6,1
2128,19700,12,11,5,1,0,0,5,1
2129,17870,4,9,3,1,0,0,6,1
2130,15693,0,0,4,0,1,0,1,1
2131,10767,15,3,5,0,0,0,8,0
2132,12044,3,31,4,0,1,1,2,2
2133,11549,5,5,5,0,0,0,0,0
2134,19956,0,13,1,0,0,0,10,0
2135,16140,5,91,1,0,0,0,4,0
2136,13716,34,3,3,0,0,0,9,0
2137,14481,2,10,4,0,0,0,10,0
2138,17898,4,14,5,0,1,0,7,1
2139,16548,9,2,2,0,0,0,7,0
2140,12293,13,1,2,1,0,0,6,1
2141,14837,4,7,3,0,0,0,6,0
2142,17758,2,5,4,0,0,0,7,0
2143,16793,22,15,2,0,0,0,3,0
2144,17638,9,0,3,0,1,0,6,1
2145,17993,1,42,3,0,0,0,9,0
2146,16007,0,0,4,0,0,0,4,0
2147,15542,5,11,2,0,0,0,8,0
2148,19092,1,9,2,0,0,0,8,0
2149,16356,2,1,2,0,1,1,1,2
2150,18433,16,1,1,0,0,0,0,0
2151,17380,0,18,2,0,0,0,6,0
2152,12385,10,26,5,0,0,0,8,0
2153,14268,2,3,1,0,0,0,5,0
2154,10671,11,6,1,0,0,0,8,0
2155,10163,10,5,1,1,0,1,8,2
2156,18656,0,0,1,0,0,0,9,0
2157,14592,5,13,3,0,0,1,2,1
2158,14795,1,20,5,1,0,0,7,1
2159,14798,16,4,4,0,0,0,1,0
2160,16036,16,55,2,1,0,0,3,1
2161,12355,4,0,1,0,0,1,5,1
2162,15887,4,13,4,0,1,0,8,1
2163,17961,2,7,3,0,0,1,10,1
2164,15827,10,7,4,0,0,0,5,0
2165,18737,3,7,1,1,1,0,7,2
2166,14719,2,3,5,0,0,0,5,0
2167,10593,4,15,4,0,0,0,8,0
2168,14839,0,15,1,0,0,0,6,0
2169,17394,10,3,1,0,0,0,7,0
2170,19651,0,21,2,0,0,1,7,1
2171,13493,8,4,2,0,1,0,8,1
2172,16164,1,15,5,0,0,1,1,1
2173,12672,2,1,2,0,1,0,7,1
2174,14200,8,2,5,0,0,0,6,0
2175,10016,39,4,3,0,0,0,3,0
2176,13191,12,10,3,1,1,0,4,2
2177,10392,2,12,2,0,0,0,10,0
2178,18616,1,6,3,0,0,1,10,1
2179,16272,16,0,4,0,0,0,0,0
2180,10571,4,5,4,0,1,1,8,2
2181,13631,1,14,4,0,0,1,7,1
2182,16172,15,13,3,0,0,0,10,0
2183,19312,13,2,4,0,0,0,10,0
2184,17177,33,0,5,0,0,0,7,0
2185,18433,19,16,1,0,1,0,3,1
2186,13897,15,1,2,0,0,0,6,0
2187,18123,0,1,5,0,0,0,8,0
2188,12279,0,0,4,0,0,0,10,0
2189,18980,6,6,1,0,0,0,6,0
2190,17451,6,8,2,0,0,0,9,0
2191,18906,4,12,5,0,0,0,8,0
2192,10775,4,4,2,0,1,0,1,1
2193,16869,4,14,3,1,0,1,7,2
2194,12247,6,2,4,0,0,0,4,0
2195,17088,0,21,5,0,0,0,8,0
2196,10078,2,10,5,0,0,0,8,0
2197,18080,5,10,1,0,0,0,10,0
2198,17099,10,2,1,1,0,0,10,1
2199,13926,1,0,1,0,1,0,0,1
2200,19047,6,7,2,0,0,1,2,1
2201,17340,10,11,4,0,0,1,9,1
2202,17083,4,1,2,1,0,0,8,1
2203,16230,0,36,4,0,0,0,9,0
2204,19223,4,47,5,0,0,0,5,0
2205,14940,2,9,2,0,0,0,9,0
2206,13271,21,35,2,0,0,0,6,0
2207,13456,1,2,2,0,0,0,5,0
2208,17788,8,0,3,0,0,0,0,0
2209,18599,0,0,4,0,0,0,10,0
2210,17650,4,10,4,1,0,0,7,1
2211,12711,6,0,2,0,1,0,10,1
2212,11668,2,38,3,0,0,0,8,0
2213,10147,4,1,2,0,0,1,2,1
2214,16420,1,4,4,0,0,0,7,0
2215,10365,2,20,5,0,0,0,0,0
2216,19866,7,2,3,0,0,0,7,0
2217,14531,2,3,3,0,0,0,6,0
2218,15330,18,12,2,0,0,0,8,0
2219,15510,7,3,5,1,0,0,7,1
2220,18754,4,2,4,0,0,0,5,0
2221,18964,0,3,1,0,0,0,3,0
2222,16493,5,8,4,0,1,0,6,1
2223,15439,11,40,4,1,1,1,10,3
2224,19765,2,21,5,0,0,0,6,0
2225,16511,13,4,3,0,0,0,9,0
2226,17504,2,5,4,1,0,0,1,1
2227,11246,13,7,3,1,1,0,6,2
2228,13839,0,46,5,0,1,1,7,2
2229,18551,16,2,5,0,0,0,9,0
2230,12376,5,5,2,0,0,0,7,0
2231,13009,2,15,1,0,1,0,7,1
2232,19154,2,39,5,0,0,1,9,1
2233,11827,4,2,5,0,0,0,5,0
2234,16979,55,3,3,0,0,0,2,0
2235,19805,1,3,5,1,0,0,5,1
2236,19832,0,0,4,0,0,0,3,0
2237,18569,7,11,2,0,0,0,10,0
2238,14285,5,13,2,0,0,0,7,0
2239,16910,5,11,4,0,1,0,6,1
2240,18561,8,0,5,0,0,0,10,0
2241,12196,2,0,1,0,0,0,10,0
2242,13747,19,2,5,0,0,0,6,0
2243,18843,4,4,2,0,0,0,10,0
2244,15978,1,18,1,0,1,1,1,2
2245,15607,10,2,3,0,1,0,10,1
2246,10769,8,0,3,0,0,0,5,0
2247,10780,3,6,5,0,0,0,7,0
2248,19908,7,6,5,0,0,0,5,0
2249,16303,1,7,1,0,0,0,10,0
2250,13983,4,21,1,0,0,0,1,0
2251,19503,18,1,5,0,0,0,6,0
2252,18714,1,14,2,1,1,0,8,2
2253,10521,3,4,3,1,0,0,8,1
2254,19127,13,4,1,0,0,0,8,0
2255,17569,27,32,2,0,0,0,8,0
2256,15784,4,3,5,0,0,0,9,0
2257,14583,5,12,4,1,0,0,4,1
2258,15946,6,3,1,0,0,0,6,0
2259,14941,21,8,4,0,1,0,6,1
2260,16267,15,18,2,0,0,0,10,0
2261,17128,1,25,3,0,0,0,6,0
2262,12461,4,21,2,0,0,0,4,0
2263,10685,4,10,3,0,1,0,8,1
2264,12160,12,3,2,0,0,0,6,0
2265,17031,7,12,1,0,0,0,5,0
2266,19759,8,14,1,0,0,0,8,0
2267,15341,50,0,4,1,0,0,4,1
2268,10038,0,6,2,0,1,0,8,1
2269,14875,2,22,2,0,0,0,6,0
2270,11256,4,8,4,0,0,0,5,0
2271,17697,3,4,5,0,0,0,10,0
2272,12196,0,24,2,0,0,0,5,0
2273,17165,0,2,2,0,0,0,5,0
2274,10301,9,2,2,0,0,1,10,1
2275,17527,16,13,5,0,0,0,2,0
2276,16381,5,5,1,0,1,0,2,1
2277,10646,6,14,4,0,0,0,5,0
2278,19951,2,2,5,0,0,0,7,0
2279,18789,11,3,3,0,0,0,6,0
2280,18853,11,2,3,0,0,0,7,0
2281,14330,7,36,5,0,0,0,3,0
2282,19560,1,6,5,0,1,0,5,1
2283,17003,0,4,1,0,0,0,7,0
2284,13537,0,0,3,1,0,0,4,1
2285,14558,7,1,4,0,0,0,6,0
2286,16579,13,6,2,0,0,0,7,0
2287,18474,15,0,2,0,1,0,10,1
2288,19678,4,8,1,1,0,0,1,1
2289,14082,12,7,1,0,0,0,7,0
2290,14183,23,17,3,1,0,0,6,1
2291,18652,2,12,4,0,0,0,9,0
2292,13754,4,7,4,0,0,1,10,1
2293,11724,21,3,5,0,1,0,10,1
2294,11376,3,15,1,0,0,0,6,0
2295,18706,19,14,2,0,0,0,5,0
2296,18894,31,1,2,0,0,0,6,0
2297,11653,8,29,3,0,0,0,5,0
2298,12066,13,0,2,0,0,0,8,0
2299,10022,11,0,4,0,0,0,4,0
2300,12460,9,2,4,0,0,0,8,0
2301,15926,2,28,1,0,0,1,10,1
2302,16251,0,8,3,1,1,0,5,2
2303,19496,3,18,2,0,0,0,8,0
2304,17295,8,3,1,0,1,0,3,1
2305,13300,0,8,5,0,1,0,2,1
2306,16279,0,5,5,0,0,0,2,0
2307,18553,1,21,2,0,1,0,3,1
2308,17353,10,0,2,1,0,0,4,1
2309,13727,28,3,2,0,0,0,7,0
2310,16272,32,1,4,1,0,0,9,1
2311,15995,5,23,2,0,0,0,2,0
2312,19476,16,7,5,1,0,0,10,1
2313,10514,10,6,2,0,0,0,9,0
2314,10448,5,7,3,0,1,0,8,1
2315,16019,6,42,5,0,0,0,6,0
2316,15343,1,22,3,0,0,0,0,0
2317,18033,22,14,5,0,0,0,8,0
2318,12520,3,4,1,0,0,0,10,0
2319,13081,4,2,5,0,0,0,5,0
2320,11428,8,30,5,1,1,0,8,2
2321,13967,3,6,3,0,0,0,1,0
2322,16445,2,3,3,0,0,0,8,0
2323,19114,7,7,5,0,1,0,1,1
2324,12159,0,29,5,0,1,0,7,1
2325,15132,10,5,4,0,0,0,7,0
2326,12547,5,9,1,1,0,0,5,1
2327,12979,7,19,1,0,0,0,1,0
2328,12649,7,6,2,1,1,1,10,3
2329,18505,5,3,5,0,0,0,7,0
2330,13083,6,62,5,0,0,0,7,0
2331,11037,9,37,5,0,0,0,8,0
2332,13489,11,22,5,1,0,1,10,2
2333,17604,10,13,1,0,1,1,1,2
2334,17544,16,4,3,1,0,0,10,1
2335,12634,1,29,4,0,1,0,4,1
2336,13983,4,3,3,0,0,0,1,0
2337,11778,23,19,3,0,1,0,8,1
2338,17902,4,30,1,0,0,0,10,0
2339,15110,1,11,4,0,0,0,1,0
2340,15189,5,19,5,1,1,0,6,2
2341,17378,0,18,1,1,0,0,7,1
2342,11124,1,2,1,0,0,0,5,0
2343,10697,51,13,4,1,0,1,10,2
2344,12179,6,1,2,0,0,0,8,0
2345,19596,2,8,1,0,1,0,9,1
2346,15251,42,2,3,0,0,0,6,0
2347,19235,27,6,3,0,1,0,6,1
2348,11929,4,21,5,0,0,0,7,0
2349,11013,2,52,1,0,0,0,6,0
2350,10226,14,4,5,0,0,0,8,0
2351,17321,10,9,1,0,0,0,5,0
2352,11828,9,8,4,0,0,0,6,0
2353,17909,17,37,1,1,1,0,10,2
2354,15588,9,7,2,0,0,0,9,0
2355,12023,2,14,3,0,0,0,3,0
2356,14966,9,30,4,0,0,0,10,0
2357,15891,2,5,3,0,0,0,7,0
2358,11080,11,27,5,1,0,0,8,1
2359,15036,7,29,4,1,0,0,5,1
2360,12563,0,32,2,0,0,0,6,0
2361,13292,5,3,3,0,1,0,9,1
2362,13586,3,6,1,0,0,0,5,0
2363,14431,3,24,1,0,0,0,3,0
2364,16841,7,5,1,0,1,0,6,1
2365,16643,3,11,4,0,0,0,1,0
2366,13959,12,1,2,1,1,0,8,2
2367,10161,0,0,2,1,0,0,3,1
2368,10593,8,6,2,0,0,0,5,0
2369,13390,13,10,3,0,0,0,10,0
2370,15997,8,5,4,1,0,0,7,1
2371,16354,5,10,1,0,0,0,5,0
2372,10663,24,8,3,0,0,1,7,1
2373,19324,2,13,2,0,0,0,4,0
2374,10541,0,12,1,0,0,0,0,0
2375,15433,4,6,4,0,0,0,7,0
2376,15093,0,6,5,0,1,0,8,1
2377,10867,24,1,2,1,1,0,10,2
2378,18623,1,8,2,0,0,0,9,0
2379,15469,12,10,2,0,1,0,10,1
2380,16256,11,7,2,0,0,0,10,0
2381,19398,1,4,1,0,0,0,9,0
2382,11169,7,15,4,1,0,0,9,1
2383,10830,0,0,3,0,1,0,8,1
2384,11651,5,29,1,0,1,0,3,1
2385,11136,0,0,4,1,0,0,4,1
2386,12810,20,39,3,0,0,0,2,0
2387,18667,29,7,2,1,0,0,10,1
2388,19518,2,6,4,0,0,0,8,0
2389,11019,1,3,2,0,0,0,9,0
2390,15237,11,0,4,1,0,1,5,2
2391,11283,2,3,5,0,0,0,7,0
2392,10659,18,1,2,0,0,0,0,0
2393,12010,6,12,2,0,0,0,10,0
2394,18590,3,4,2,0,0,0,9,0
2395,11733,14,17,1,1,0,0,9,1
2396,12125,5,2,3,0,0,0,1,0
2397,12171,19,27,2,0,1,0,3,1
2398,18266,21,8,2,0,0,0,5,0
2399,13471,1,1,1,0,0,0,5,0
2400,19028,0,6,1,1,0,0,9,1
2401,15624,33,2,5,0,0,0,4,0
2402,18691,18,2,4,1,0,0,7,1
2403,18329,0,8,2,0,0,0,7,0
2404,12097,14,13,4,0,0,0,6,0
2405,15068,4,29,1,1,0,0,5,1
2406,16397,2,8,1,0,0,0,10,0
2407,12757,16,40,5,0,0,0,6,0
2408,13920,1,34,3,0,1,0,8,1
2409,18186,23,24,1,0,1,0,4,1
2410,11900,1,8,2,0,0,0,9,0
2411,12610,7,1,5,0,0,0,4,0
2412,16900,2,2,3,0,1,0,8,1
2413,11449,6,12,5,0,1,0,7,1
2414,18738,9,6,1,0,1,0,3,1
2415,15017,1,1,3,0,0,0,0,0
2416,17999,5,7,4,0,0,0,10,0
2417,16052,5,0,3,0,1,0,2,1
2418,12096,0,15,2,0,1,0,8,1
2419,18895,13,0,4,1,0,0,8,1
2420,16404,3,11,4,0,1,0,5,1
2421,19817,6,18,2,1,0,0,4,1
2422,13331,5,1,4,0,0,0,3,0
2423,17462,5,8,1,0,0,1,7,1
2424,15105,0,18,3,0,0,0,7,0
2425,12978,4,3,3,1,0,1,10,2
2426,12839,4,2,2,0,1,0,8,1
2427,13384,10,4,1,1,0,0,9,1
2428,10685,14,9,4,0,1,0,0,1
2429,17531,6,10,3,0,1,1,8,2
2430,14283,0,1,3,1,0,1,4,2
2431,17736,2,7,3,0,0,0,5,0
2432,17710,1,3,3,0,0,0,8,0
2433,11619,1,22,5,0,0,0,9,0
2434,16868,3,4,2,1,0,0,6,1
2435,11431,2,21,4,0,0,0,9,0
2436,19067,1,6,4,0,0,0,6,0
2437,14713,0,15,2,0,0,0,9,0
2438,19557,0,8,1,0,0,0,0,0
2439,19435,0,11,2,0,0,0,2,0
2440,14998,1,6,3,0,1,0,9,1
2441,10162,4,17,3,0,0,1,8,1
2442,11974,5,6,2,0,1,0,7,1
2443,13291,1,7,2,0,1,0,8,1
2444,18461,4,8,4,0,1,0,10,1
2445,10631,3,21,4,0,0,0,8,0
2446,10905,1,12,5,0,0,0,8,0
2447,12014,0,5,5,0,0,0,9,0
2448,19833,5,13,3,1,0,0,9,1
2449,17896,9,12,5,0,1,0,5,1
2450,10204,2,32,5,0,0,0,8,0
2451,10581,1,22,1,0,1,0,7,1
2452,15675,17,12,2,0,0,0,3,0
2453,19032,2,5,4,0,0,0,7,0
2454,15347,2,18,5,1,0,0,1,1
2455,19911,15,10,4,0,0,0,4,0
2456,12643,13,50,5,0,0,0,10,0
2457,18017,4,3,5,0,0,0,2,0
2458,12297,5,0,3,1,0,0,7,1
2459,10874,1,0,1,0,0,0,5,0
2460,15560,0,12,2,0,0,0,7,0
2461,10689,6,33,2,0,0,0,4,0
2462,14000,0,0,3,0,0,0,6,0
2463,19614,4,15,3,0,0,0,9,0
2464,10671,22,12,2,0,0,0,6,0
2465,17927,24,15,2,0,0,0,6,0
2466,11171,2,5,1,0,0,0,6,0
2467,15591,7,20,5,0,0,0,2,0
2468,19135,5,0,1,0,0,0,6,0
2469,16342,16,16,2,1,0,0,0,1
2470,11449,2,3,5,0,0,0,7,0
2471,12539,0,7,2,0,0,0,9,0
2472,13959,1,20,1,0,0,0,7,0
2473,16285,3,3,1,1,0,0,7,1
2474,15432,3,2,1,0,0,0,0,0
2475,14260,12,13,5,1,0,0,9,1
2476,12361,9,9,4,0,0,0,6,0
2477,16164,2,8,4,0,1,0,10,1
2478,13670,4,3,2,0,0,0,2,0
2479,11753,0,0,5,0,0,0,10,0
2480,18100,18,6,3,0,1,0,8,1
2481,11938,21,1,4,0,0,1,1,1
2482,18562,31,28,5,0,1,0,10,1
2483,15976,16,0,5,0,0,1,0,1
2484,16588,1,6,4,0,1,0,8,1
2485,18616,0,0,5,0,0,0,10,0
2486,16304,6,1,5,1,0,0,3,1
2487,17345,19,12,4,0,0,0,5,0
2488,17875,1,12,1,0,1,0,7,1
2489,19086,0,0,2,0,0,0,8,0
2490,16633,13,0,3,0,0,0,10,0
2491,10597,0,0,2,1,0,0,9,1
2492,13062,4,17,1,0,0,0,6,0
2493,12336,9,10,1,0,0,0,9,0
2494,19879,2,0,5,0,0,1,10,1
2495,10572,0,8,2,0,0,0,4,0
2496,17521,11,14,1,0,0,0,1,0
2497,16171,7,24,2,1,1,1,6,3
2498,17097,35,32,1,0,0,0,10,0
2499,12090,3,4,3,0,1,0,3,1
2500,16566,0,1,1,0,0,0,10,0
2501,14624,10,3,2,0,0,0,10,0
2502,11633,5,17,5,0,1,1,1,2
2503,11517,1,42,2,0,1,0,7,1
2504,13648,12,7,4,0,0,0,5,0
2505,11537,1,4,2,0,0,0,6,0
2506,13137,2,6,3,0,1,0,6,1
2507,16985,0,4,3,0,0,0,8,0
2508,10097,4,3,3,0,0,0,7,0
2509,13750,4,10,1,1,0,0,10,1
2510,18535,5,0,3,0,1,0,5,1
2511,18174,9,3,2,1,1,0,7,2
2512,18103,18,12,5,0,0,0,9,0
2513,15413,1,0,3,0,0,0,6,0
2514,14666,0,1,2,0,0,0,7,0
2515,10610,0,4,1,0,0,0,8,0
2516,11727,1,25,1,0,1,1,9,2
2517,11854,8,17,5,1,0,0,6,1
2518,15055,10,0,5,0,0,0,7,0
2519,12324,12,8,2,0,1,0,10,1
2520,19369,2,3,5,0,0,0,1,0
2521,19283,2,12,5,0,1,0,6,1
2522,15774,5,15,1,0,0,0,8,0
2523,16519,0,23,2,0,0,0,0,0
2524,11749,7,7,5,0,0,0,7,0
2525,10781,32,62,2,0,1,0,1,1
2526,17548,3,46,3,0,1,0,9,1
2527,16823,11,25,1,0,0,1,9,1
2528,12105,5,10,1,0,0,0,0,0
2529,13867,1,6,1,0,1,0,1,1
2530,17193,6,5,4,1,0,0,9,1
2531,14976,2,0,2,0,0,0,6,0
2532,12113,0,3,3,0,0,0,7,0
2533,15879,8,15,5,0,1,1,5,2
2534,13970,15,11,3,0,0,0,3,0
2535,19259,3,29,2,0,0,0,5,0
2536,17264,3,0,1,1,1,0,5,2
2537,11577,17,2,4,0,0,0,6,0
2538,19203,13,18,2,0,0,0,9,0
2539,12274,10,5,2,0,0,0,7,0
2540,14869,2,1,5,0,1,0,7,1
2541,16744,19,67,3,0,0,0,7,0
2542,12426,1,18,3,1,0,0,5,1
2543,15546,7,6,5,0,0,1,3,1
2544,16852,0,20,4,0,0,0,6,0
2545,12551,8,13,1,1,1,0,8,2
2546,16411,2,18,1,0,0,0,8,0
2547,10007,4,20,4,0,0,0,7,0
2548,18087,3,1,5,0,0,0,8,0
2549,12555,1,11,2,0,0,0,4,0
2550,10475,7,0,3,0,1,0,9,1
2551,15416,17,0,2,1,0,0,9,1
2552,18676,25,28,3,1,0,0,5,1
2553,17239,1,8,2,0,0,0,7,0
2554,16710,10,15,5,0,0,0,7,0
2555,15000,8,21,5,1,0,0,7,1
2556,14654,3,35,4,0,1,0,10,1
2557,18078,0,24,2,0,0,0,8,0
2558,16063,9,7,2,0,0,1,8,1
2559,12285,23,4,4,0,1,0,7,1
2560,15223,7,2,4,1,1,0,2,2
2561,16971,4,6,5,0,0,0,2,0
2562,13525,5,5,5,0,0,1,5,1
2563,12822,1,9,2,0,1,0,4,1
2564,14943,11,13,5,0,0,0,10,0
2565,16530,10,45,5,0,0,0,6,0
2566,10258,1,15,2,0,1,0,10,1
2567,10282,16,12,4,1,0,0,9,1
2568,11898,2,4,2,0,0,0,9,0
2569,14135,32,0,1,1,0,0,4,1
2570,16629,3,4,2,0,0,0,6,0
2571,13200,1,17,1,0,0,1,5,1
2572,15110,3,2,2,0,0,1,10,1
2573,17167,4,14,1,0,0,0,10,0
2574,10612,0,10,1,0,0,0,5,0
